;Unnamed: 0;name;area;min_salary;max_salary;employer;created_at;days_passed;experience;employment;schedule;description;responsibility;requirement;conditions;key_skills
1654;1654;Специалист по внедрению и сопровождению ПО (инженер);Москва;60000.0;68000.0;Гамма;2019-11-15;19;От 1 года до 3 лет;Полная занятость;Полный день;Обязанности:  Отладка, тестирование и запуск нового оборудования, в т.ч. работа с кассовым ПО Настройка, конфигурация и сопровождение ПО Работа по обращениям пользователей, консультирование пользователей по работе с системой Внедрение новых модулей торгово-информационной системы компании Тестирование новых модулей торгово-информационной системы компании Взаимодействие со службой разработки, коррекция и составление тех. заданий Написание документации для пользователей, администраторов  Требования:  Знание основ построения реляционных баз данных, базовые знания SQL, знание торговых программ, желателен опыт работы по внедрению и сопровождению ПО Образование не ниже среднего специального, опыт работы от 1 года Базовые знания английского языка  Условия:​​​​​​​  График работы: пн-пт 9.00-18.00 + дежурства, переработки оплачиваются Краткосрочные командировки по РФ Недорогая столовая в офисе, ДМС, корпоративный фитнес Дресс-код отсутствует ;Отладка, тестирование и запуск нового оборудования, в т.ч. работа с кассовым ПО. Настройка, конфигурация и сопровождение ПО. ;Знание основ построения реляционных баз данных, базовые знания SQL, знание торговых программ, желателен опыт работы по внедрению и сопровождению ПО. ;;
798;798;Программист/стажер 1C;Пермь;20000.0;70000.0;Проектные решения;2019-12-02;2;Нет опыта;Стажировка;Гибкий график;"Обязанности:  Разработка в «1С:Предприятие 8»; Участие в проектах по внедрению программ &quot;1С&quot;.  Требования:  Высшее или незаконченное высшее образование; Алгоритмическое мышление; Самостоятельность, ответственность, умение работать в команде; Готовность к постоянному саморазвитию.  Условия:  Заработная плата: по договоренности; Значительный рост зарплаты по мере повышения квалификации; Возможность участия в проектах автоматизации предприятий; Приветствуется знание предметных областей: управленческий учет и бюджетирование, производственный учет, бухгалтерский учет, торговые операции, управление персоналом, расчет заработной платы. Обучение за счет компании.  Преимущества: Получение перспективной профессии &quot;Программист 1С&quot;;Возможность профессионального развития в одной из компаний лидеров в регионе в своей отрасли;Участие в проектах автоматизации производственных предприятий, получение реального опыта работы с крупными заказчиками;Обучение и получение Сертификатов 1С за счет компании. Внимание! На собеседование приглашаются только кандидаты приславшие резюме.";"Разработка в «1С:Предприятие 8». Участие в проектах по внедрению программ &quot;1С&quot;. Возможность участия в проектах автоматизации предприятий. ";Высшее или незаконченное высшее образование. Алгоритмическое мышление. Самостоятельность, ответственность, умение работать в команде. Готовность к постоянному саморазвитию. Преимущества:;;"Алгоритмическое мышление;Готовность к саморазвитию;Позитивный образ мыслей"
1175;1175;Web-программист / PHP программист;Москва;30000.0;70000.0;Квизер;2019-11-20;14;От 1 года до 3 лет;Полная занятость;Удаленная работа;Обязанности:  поддержка существующих и разработка новых проектов. Быть на связи в ходе рабочего дня, оперативно взаимодействовать с коллегами (быть онлайн дискорд, запасной канал связи скайп, сотовый) Присутствие на удалённых ежедневных планёрках с докладом по работе за день В конце рабочего дня выкладывать результаты работы на GitLab Вести учёт рабочего времени в табличке и отмечать сделанные задачи в Trello  Требования:  знание php выше среднего понимание ООП знание паттернов программирования знание MySQL на хорошем уровне знание HTML/CSS, JS  Приветствуется/будет плюсом:  знание bootstrap опыт использования php фреймворков способность писать в стиле ООП без фреймвёков умение работать с Git опыт работы с PhpStorm  Условия:  Удалённая работа Регулярная своевременная оплата Дружный коллектив Интересные долгосрочные проекты (программные комплексы для социологических опросов, а также для организации работы предвыборных штабов и др.) ;Поддержка существующих и разработка новых проектов. Быть на связи в ходе рабочего дня, оперативно взаимодействовать с коллегами (быть онлайн дискорд...;Знание php выше среднего. Понимание ООП. Знание паттернов программирования. Знание MySQL на хорошем уровне. Знание HTML/CSS, JS. Знание bootstrap. ;;"MySQL;Git;PHP5;PHP;CSS;JavaScript"
552;552;Программист 1С-Битрикс (Bitrix) на удаленную работу;Омск;35000.0;70000.0;Информационные технологии бизнеса;2019-11-28;6;От 1 года до 3 лет;Полная занятость;Удаленная работа;"Крупнейшая ИТ Компания в связи с расширением, ищет амбициозного программиста 1С-Битрикс. Задачи: - Разработка новых web-проектов, а также доработка существующих под управлением CMS 1С-Битрикс; - Модификация и разработка новых модулей и компонентов для решения нетипичных задач;   Наши пожелания: - Хорошие знания html, css, js, php; - Хорошее понимание CMS 1С-Битрикс; - Опыт разработки web-сайтов от 1 года; - Большим плюсом будет наличие примеров сайтов, разработанных Вами, или с Вашим участием; - С удовольствием рассмотрим кандидатов с небольшим опытом, но с большим желанием развиваться и стать профессионалом в данной сфере!   Что мы предлагаем: - Работа над сложными и амбициозными задачами, дающими возможность постоянного развития; - Уровень заработной платы зависит от профессиональных навыков и опыта кандидата. Все обсуждается индивидуально; - Гарантированный рост зарплаты по мере роста компетенций; - Возможность работать удаленно, работать из другого города.   Уровень заработной платы определяется индивидуально. Мы готовы платить много за Ваши компетенции и опыт!";Разработка новых web-проектов, а также доработка существующих под управлением CMS 1С-Битрикс. - Модификация и разработка новых модулей и...;Хорошие знания html, css, js, php. - Хорошее понимание CMS 1С-Битрикс. - Опыт разработки web-сайтов от 1 года. - ;;
710;710;PHP bitrix developer middle;Санкт-Петербург;35000.0;70000.0;Netgo;2019-11-10;24;От 1 года до 3 лет;Частичная занятость;Удаленная работа;Основное наше направление - сервис авторизаций в публичных wifi сетях. нам в команду требуется толковый bitrix разработчик на длительное сотрудничество. Сайт: netgowifi.com Требования:  PHP на высоком уровне умение работать с bitrix framework и разрабатывать под него компоненты и модули принципов ООП JS MYSQL git умение полльзоваться redmine уверенный пользователь linux  Быть на связи и не пропадать на несколько дней.Желание сделать хороший проект, а не просто заработать денег. Умение оценить задачу и выполнить её в срок. Отработать в месяц 20+ часов. Что предлагаем: почасовая оплата по таймеру 1000р/ч удаленная работа работа в команде интересные и непростые задачи, только свои проекты, никаких онлайн магазинов или обыденных проектов.  ;;PHP на высоком уровне. Умение работать с bitrix framework и разрабатывать под него компоненты и модули. Принципов ООП. JS. MYSQL. ;;"PHP;JavaScript;1С-Битрикс;MySQL"
1025;1025;Инженер по обслуживанию торгового оборудования;Санкт-Петербург;40000.0;70000.0;ИнфорС;2019-12-03;1;Нет опыта;Полная занятость;Полный день;"ООО «ИНФОРС» - это динамично развивающаяся компания, предоставляющих полный спектр услуг по созданию решений для автоматизации бизнес-процессов на основе новейших мировых технологий. Направление деятельности: -Автоматизация предприятий различной специфики- Внедрение и сопровождение 1С проектов- Поставка и сервисное обслуживание кассовых аппаратов и торгового оборудования - IT решения для учета и управления. Компания основана в 2006 году и в настоящее время успешно работает на рынке Санкт-Петербурга. Требуется постоянный сотрудник в штат на вакансию инженер по обслуживанию торгового оборудования.  Уважаемые соискатели! Кандидаты рассматриваются только по резюме! От Вас - желание зарабатывать, от нас – возможность! Будем рады видеть Вас в нашем дружном коллективе!   Обязанности:  Техническое обслуживание кассовых аппаратов на территории клиента и удалённо; Консультации клиента по работе с типовыми программными продуктами 1С Оформление документов и сдача работ; Консультирование пользователей по работе с торг.оборудованием; Обучение пользователей работе с программой 1С; Подключение и настройка торгового оборудования( принтер штрих-кода,сканер штрих-кода,весы) Регистрация контрольно кассовой техники в контролирующих органах.  Требования:  Быстрая обучаемость; Умение работать в многозадачности; Умение работы в команде; Внимательность; Образование не ниже среднего специального Желание развиваться в данном направлении  Условия:  Официальное оформление по ТК РФ; Заработная плата: от 40.000 рублей (оклад и премии); График работы 5/2 с 9:00 до 18:00; Полный рабочий день; Обучение бесплатно ";Техническое обслуживание кассовых аппаратов на территории клиента и удалённо. Консультации клиента по работе с типовыми программными продуктами 1С. ;Быстрая обучаемость. Умение работать в многозадачности. Умение работы в команде. Внимательность. Образование не ниже среднего специального. Желание развиваться в данном...;;"1С: Предприятие 8;Работа в команде;Автоматизация технологических процессов;1С: Предприятие;Клиентоориентированность;Консультирование клиентов"
6;6;Full-stack developer / Фулстэк разработчик;Москва;50000.0;70000.0;Д-проджект;2019-12-02;2;От 3 до 6 лет;Полная занятость;Полный день;"DI-PRoject — разработка веб сайтов для юридических лиц.У нас небольшая студия: технический директор, 2 дизайнера, 2 контент-менеджера, 2 программиста и SEO специалист. Работаем более 13 лет. Ищем в команду хорошего программиста в отдел для реализации задач по разработке: в основном Bitix, Opencart, Joomla и Wordpress в офис в Москве или на удаленку в формате с 10:00 до 19:00. Кто нам нужен? Нам нужен Full Stack разработчик.  Что мы ищем в кандидатах:  знание HTML(5), CSS, JavaScript, PHP, MySQL; навыки кроссбраузерной верстки понимание основ usability страниц сайта; ответственность, аккуратность, порядочность, внимание к мелочам, работа на результат.  Что мы ожидаем от Вас:  опыт проектирования и разработки веб- сайтов, наличие успешно выполненных работ со ссылками и описанием фронта работ со сроками. уверенное знание веб-технологий (HTML, CSS, JavaScript, PHP, MySQL)  умение самостоятельно разрабатывать сайты   умение самостоятельно нарезать макет и верстать шаблоны будет плюсом   умение работать в команде, инициативность, готовность решать нестандартные задачи, способность к самообучению, организованность  хорошее знание Joomla, Opencart и Битрикса.  Что мы предлагаем:  возможность развития  интересные и сложные задачи   стабильное адекватное вознаграждение   бонусы по результатам работы   гибкий график   работа в дружной команде профессионалов   работа по трудов   УСЛОВИЯ РАБОТЫ:   Работа в офисе или удаленная работа, полная занятость;   График 5х2, с 10:00 до 19:00 по Москве, поэтому максимальная разница во времени для регионов не более 2 часов;   Оплачиваемый отпуск (28 календарных дней) и больничный;   Если наша вакансия показалась вам интересной, напишите в сопроводительном письме информацию о сделанных проектах, ссылку на портфолио, краткий рассказ об опыте и вашей роли в команде.";DI-PRoject — разработка веб сайтов для юридических лиц.;Знание HTML(5), CSS, JavaScript, PHP, MySQL. Навыки кроссбраузерной верстки. Понимание основ usability страниц сайта. Ответственность, аккуратность, порядочность, внимание к...;;"CSS;CSS3;HTML;JavaScript;jQuery;Joomla CMS;CMS Wordpress;1С-Битрикс;ООП;Веб-программирование;PHP5;MySQL;Кроссбраузерная верстка;Bootstrap"
796;796;Младший разработчик C#;Москва;50000.0;70000.0;Торговый Дом НЕФТЬМАГИСТРАЛЬ;2019-11-26;8;Нет опыта;Полная занятость;Полный день;"ТД Нефтьмагистраль с 2001 года является крупной частной независимой сетью многофункциональных АЗС в Московском регионе, с сетью кафе «Сабкафе», «Магбургер» и аптечных пунктов. Мы ищем Младший разработчик C# в нашу команду Обязанности:   Написание автотестов/unit-тестов.   Поддержка и рефакторинг легаси кода;   Работа в рамках внутренней серверной платформы.   Расширение круга задач по мере профессионального роста   Требования:   Высшее техническое образование   Базовые знания С#   Опыт работы с SQL на уровне простых запросов   Умение разбираться в чужом коде   Понимание реляционных моделей данных   Готовность к освоению новых технологий   Заинтересованность в достижении результата   Условия:  Работа в крупной развивающейся российской Компании (на рынке с 2001г.). Оформление по ТК РФ, стабильная выплата заработной платы (2 раза в месяц). Возможность профессионального и карьерного роста. График работы: 5/2 (сб,вс - выходные дни). Офис расположен в 3-х минутах ходьбы от ст. м. Волгоградский проспект. Предоставляется корпоративная мобильная связь. Вкусный кофе, чай, йогурты, фрукты – комплимент от Компании. Компания предоставляет повышение квалификации, возможность посещения профильных мероприятий. ";Написание автотестов/unit-тестов. Поддержка и рефакторинг легаси кода. Работа в рамках внутренней серверной платформы. Расширение круга задач по мере...;Высшее техническое образование. Базовые знания С#. Опыт работы с SQL на уровне простых запросов. Умение разбираться в чужом коде. ;;"SQL;3ds Max;Мобильность;Базы данных;Пользователь ПК"
797;797;Frontend developer (junior/middle/senior);Москва;50000.0;70000.0;Риксап;2019-11-07;27;От 1 года до 3 лет;Полная занятость;Полный день;"Обязанности:   Разработка Frontend части объемного web-приложения.   Требования:   Знание HTML5, CSS3, JavaScript (native);   Приветствуется опыт работы с SASS, jQuery, Vue.js, Node.js, Webpack или готовность изучить их;   Навыки кроссбраузерной верстки;   Умение писать чистый, аккуратный код.   Условия:   &quot;Белая&quot; заработная плата;   Полностью официальное оформление по ТК РФ, ДМС, оплачиваемый отпуск и больничный;   График работы - 5/2. Возможность работать удаленно или в офисе;   Перспективы профессионального и карьерного роста.  ";Разработка Frontend части объемного web-приложения.;Знание HTML5, CSS3, JavaScript (native). Приветствуется опыт работы с SASS, jQuery, Vue.js, Node.js, Webpack или готовность изучить их. ;;"JavaScript;Node.js;Vue.js;Ajax;HTML5;CSS;jQuery;Git"
1192;1192;Front-end разработчик (JavaScript);Новосибирск;50000.0;70000.0;ЭМА;2019-11-21;13;От 1 года до 3 лет;Полная занятость;Полный день;"Обязанности:  участие в проектах в роли разработчика frontend.  Требования:  javascript + npm Bootstrap 4 + jQuery ES6 + Webpack leaflet.js socket.io git  Требуемый опыт работы: Middle Software Developer   опыт работы с системами контроля версий Mercurial, Git   технический английский язык.   Условия:  официальное трудоустройство по ТК РФ; офис по линии метро; работа над интересными проектами; профессиональный и личностный рост в дружной команде; конкретная категория и заработная плата определяются по результатам собеседования. ";Участие в проектах в роли разработчика frontend.;Javascript + npm. Bootstrap 4 + jQuery. ES6 + Webpack. Leaflet.js. Socket.io. Git. Требуемый опыт работы: Middle Software Developer. ;;
1298;1298;Веб-разработчик PHP в интернет-магазин;Москва;50000.0;70000.0;Весна;2019-11-25;9;От 1 года до 3 лет;Полная занятость;Полный день;"Компания &quot;Весна&quot; ищет опытного веб-мастера ( программиста php) для совместной работы нового высоконагруженного интернет-магазина интим-товаров. -Что надо делать?: Разработка и доработка интернет-магазинов различной сложности на PHPshop Обязанности:  поддержание работоспособности сайта и всех его модулей (наполнение интернет-магазина группами товаров и т.п.), а также некоторых других сайтов Верстка страниц при необходимостидоработка модулей сайта под новые задачи, создание новых модулей создание/доработка внутренних ресурсов компании(PHP-скрипты обработчики различных данных). Выполнение работы по поставленным задачам сео-оптимизаторов.  Требования:   PHPЗнание PHP 5.4, опыт разработки от 2х лет.Приветствуется аккуратность в коде, комментирование, удобная структура кода для последующей доработки. MySQLУмение писать запросы к MySQL, понимание как происходит запрос, что такое БД.Понимание. CSS/CSS3, HTMLИногда приходится заниматься версткой несложных страничек. Общее Понимание принципов работы Apache, к чему приводят медленные запросы к БД.Ответственность и самостоятельность. Прежде чем что-то запускать на рабочем сервере, нужно все протестировать на тестовом.Желание изучать что-то новое в области интернета и создания сайтов.   Условия:    Работа м. Нагатинская 5 мин. пешком Бизнес центр &quot;На Варшавке&quot; Рабочий график 5 дней в неделю с 9 до 18 часов ";Поддержание работоспособности сайта и всех его модулей (наполнение интернет-магазина группами товаров и т.п.), а также некоторых других сайтов. ;PHP. Знание PHP 5.4, опыт разработки от 2х лет. Приветствуется аккуратность в коде, комментирование, удобная структура кода для...;;"CSS;XML;MySQL;PHP5;PHP;HTML;SQL"
1365;1365;Системный администратор;Москва;50000.0;70000.0;ДИАПАЗОН;2019-12-03;1;От 3 до 6 лет;Полная занятость;Полный день;"Основные задачи:  Обеспечение бесперебойной работы пользователей, настройка и администрирование рабочих станций пользователей; Оптимизация и автоматизация бизнес-процессов компании; Настройка компьютерной техники и программного обеспечения; Учет техники; Техническая поддержка пользователей в основном офисе и филиалах; Администрирование ОС Windows Server 20XX; Инсталляция, настройка, обновление ОС Windows, прочего ПО (включая антивирусные продукты); Резервное копирование и восстановление данных; Обеспечение информационной безопасности системы; Закупка оборудования, комплектующих и программного обеспечения; Взаимодействие со сторонними поставщиками ИТ-услуг (разработчики, провайдеры связи, поставщики оборудования и ПО); Поддержка функционирования и администрирование веб-сайта и интернета компании, обеспечение его бесперебойной работы; Администрирование приложений 1С в компании, администрирование баз данных 1С 8.3;  Требования:  Отличное знание, опыт развертывания, конфигурирования и резервирования серверных систем на базе Windows (AD, DNS, Terminal Services и т.д.); Базовые знания Linux-систем; Навыки работы с системами виртуализации; Отличное ориентирование в современном рынке оборудования, ПО и телекоммуникационных услуг. Умение выбрать оптимальный вариант под требуемые задачи; Умение работать с аутсорсерами, добиваться требуемого результата максимально оперативно, качественно и с рациональным расходованием ресурсов; Отличное знание сетевых протоколов, протоколов маршрутизации, сетевого оборудования; Знание методов защиты информации; Опыт построения и развертывания корпоративных IT систем; Успешный опыт участия в проектах по внедрению систем на базе 1С; Уверенное знание офисного оборудования, принтеры, МФУ Навыки прикладного программирования (cmd, HTML, PHP, VB-Script, Bash, ); Знание линейки клиентских ОС Windows на уровне администратора; Администрирование 1С 8.2; 8.3 (Добавление пользователей, назначение прав доступа, загрузка и выгрузка баз данных, обновление); Опыт ведения переговоров с интернет провайдерами, заключение договоров, закупка компьютерной техники, оргтехники и комплектующих; Опыт работы с IP-АТС; Опыт работы в должности системного администратора не менее 3-х лет; Высшее / неполное высшее техническое образование, обучаемость, коммуникабельность; Умение и желание услышать, понять и решить проблему пользователя; Ответственность; Умение работать в коллективе.  Условия работы:  Заработная плата определяется в зависимости от опыта кандидата по результатам собеседования; Большие возможности для профессионального роста, работа на современном оборудовании с самыми новыми технологиями; Соблюдение Трудового кодекса Российской Федерации; Корпоративная мобильная связь; График работы 5/2, с 10-00 до 19-00, возможен ненормированный рабочий день, Работа в офисе «А» класса, примерно в 7 минутах ходьбы от м. Павелецкая. ";Обеспечение бесперебойной работы пользователей, настройка и администрирование рабочих станций пользователей. Оптимизация и автоматизация бизнес-процессов компании. Настройка компьютерной техники и...;Отличное знание, опыт развертывания, конфигурирования и резервирования серверных систем на базе Windows (AD, DNS, Terminal Services и т.д.). ;;
1927;1927;Программист 1C;Красноярск;50000.0;70000.0;Айти-Проф;2019-11-15;19;От 1 года до 3 лет;Частичная занятость;Гибкий график;Аутсорсинговая компания Айти Проф приглашает к сотрудничеству опытного программиста 1С.Компания занимается IT-сопровождением, имеем большое количество клиентов, нуждающихся в грамотном сопровождении 1С. Отправляйте свои резюме на электронную почту или звоните!   Обязанности:  разработка/доработка/оптимизация/внедрение решений на базе платформы 1С. консультация заказчика.  Требования:  опыт разработки на платформе 1С 8.х. базовые знания учета товародвижения, бухгалтерского учета.  Условия:  Работа сдельная, оплата по эффективным часам. Стоимость часа зависит от уровня специалиста. Работать можно как в офисе, так и удаленно, возможно совмещение с основной работой. ;Разработка/доработка/оптимизация/внедрение решений на базе платформы 1С. Консультация заказчика.;Опыт разработки на платформе 1С 8.х. Базовые знания учета товародвижения, бухгалтерского учета.;;
1302;1302;Программист-консультант 1C;Москва;55000.0;70000.0;Аспект;2019-12-02;2;От 3 до 6 лет;Полная занятость;Полный день;"Компания АСПЕКТ ищет к себе в штат Программист-консультант 1С. Основные задачи:- участие в проектах по внедрению корпоративных систем на базе платформы 1С:Предприятие 8.2/8.3.- работа по техническому заданию;- анализ и отработка ошибок системы;- интеграционные механизмы;- сбор требований заказчика;- Анализ бизнес-процессов организаций;- Постановка задач (написание технического задания);- Обучение пользователей;- Сопровождение системы (ответы на вопросы пользователей). Что для нас нужно: - Хорошее знание конфигураций 1С:УТ, Розница, Бухгалтерия(знание конфигурации Далион приветствуется)- Участие в проектах внедрения 1С:УТ в качестве программиста, консультанта;- Экспертные знания в оперативном учёте;- Умение формализовать и описать бизнес-процессы предприятия; Условия: Заработная плата: оклад 55 000 на испытательный срок, затем – от 70 000 руб.+ ежемесячные премии по результатам работы. -Профессиональное развитие, повышение квалификации за счёт компании (семинары, участие в конференциях, видео курсы, учебный центр);- Рабочий день с 10.00 до 18.00, график 5/2;- официальная зарплата, отпускные и больничные – по ТК РФ.";участие в проектах по внедрению корпоративных систем на базе платформы 1С:Предприятие 8.2/8.3. - работа по техническому...;Хорошее знание конфигураций 1С:УТ, Розница, Бухгалтерия(знание конфигурации Далион приветствуется). - Участие в проектах внедрения 1С:УТ в...;;"1С программирование;1С: Управление Торговлей;1C: Бухгалтерия;1С: Розница;Далион"
172;172;UX/UI Дизайнер;Москва;60000.0;70000.0;Eduson.tv;2019-11-12;22;От 1 года до 3 лет;Полная занятость;Полный день;Eduson — ведущий сервис корпоративного онлайн-обучения в России. Мы ищем UX/UI дизайнера для запуска нового образовательного продукта. Среди наших клиентов: Газпром, РЖД, ПФР, Ростелеком и другие лидеры своих отраслей. Мы конкурируем с американскими игроками (Skillsoft, Udemy for business), поэтому планка требований к продукту гораздо выше, чем для обычного российского веб-сервиса. Мы начинали, как небольшой стартап. Сейчас Eduson — прибыльная компания с 40 сотрудниками в разных городах России. Поэтому за время работы можно многому научиться у коллег и топменеджмента (Groupon, Pixonic, Microsoft, Delivery Club, CarPrice). Основная задача Быстро проектировать UX и создавать UI решения, опираясь на ключевые метрики и задачи клиентов по принципам lean: build – measure – learn. На время customer discovery будет необходимо готовить много прототипов для проверки идей: лендинги, опросники и раздаточные материалы. Позже фокус сдвинется на проектирование модулей основной платформы Eduson для онлайн-обучения. Технические требования - Отличное знание Figma и Photoshop, Illustrator- Знание типографики и основ юзабилити- Умение быстро строить прототипы- Опыт работы в команде от 1 года- Понимание процесса разработки и умение общаться с разработчиками- Портфолио: ваша лучшая работа (хорошие метрики) и любимая работа (вы гордитесь) Дополнительные требования - Интеллект (писать грамотно и структурировано, быстро учиться)- Постоянное развитие (книги, курсы и статьи)- Понимание бизнес-процессов разработки и дизайн-решений- Знание английского языка- Знание всех основных направлений проектирования интерфейсов (Atomic, Mobile ﬁrst, UCD…)- Понимание ключевых метрик при создании дизайна Условия - Официальное трудоустройство по ТК РФ- Возможна удаленная работа или в офисе (г. Москва, м. Автозаводская)- Возможность бесплатно учиться на всех онлайн-курсах Eduson.tv;Быстро проектировать UX и создавать UI решения, опираясь на ключевые метрики и задачи клиентов по принципам lean: build – measure – learn. ;Отличное знание Figma и Photoshop, Illustrator. - Знание типографики и основ юзабилити. - Умение быстро строить прототипы. - Опыт работы в команде от...;;
591;591;Программист 1С;Иваново (Ивановская область);60000.0;70000.0;Алиса;2019-11-27;7;От 3 до 6 лет;Частичная занятость;Удаленная работа;Обязанности:  Программирование: документы, отчеты, механизмы интеграции с сайтом Методическая работа, разработка документации Без HotLine, звонков и т.п.  Требования:  Хороший навык работы с СКД. Хороший навык работы с обычными формами. Навык работы с управляемыми формами. Хорошие базовые навыки программирования и ООП. Хорошее понимание бизнес-процессов розничной торговли. Базовый навык в смежных областях: администрирование, WEB технологии. Высокая коммуникативная доступность: Skype с видео, Viber, Telegram.  Условия:  Рассматривается вариант сотрудничества от 30 до 100 % рабочего времени. Один постановщик задач. Удаленная работа. ;Программирование: документы, отчеты, механизмы интеграции с сайтом. Методическая работа, разработка документации. Без HotLine, звонков и т.п.;Хороший навык работы с СКД. Хороший навык работы с обычными формами. Навык работы с управляемыми формами. Хорошие базовые навыки программирования...;;"1С программирование;1С: Предприятие 8"
