;Unnamed: 0;name;area;min_salary;max_salary;employer;created_at;days_passed;experience;employment;schedule;description;responsibility;requirement;conditions;key_skills
640;640;Преподаватель по робототехнике;Новороссийск;3000.0;40000.0;Р2-Д2;2019-11-15;19;Нет опыта;Частичная занятость;Гибкий график;Обязанности:  готовиться к занятиям проводить занятия с детьми отслеживать успеваемость детей обеспечивать работоспособность оборудования на площадке  Требования:  образование: выпускники высших учебных заведений или студенты второго курса и выше любовь к детям умение понятно и интересно доносить информацию любознательность и желание обучаться  Условия:  занятия в кружках робототехники проходят по субботам и воскресеньям каждая группа занимается по 3 часа можно вести от 1 до 4 групп обучение в школе преподавателей ;Готовиться к занятиям. Проводить занятия с детьми. Отслеживать успеваемость детей. Обеспечивать работоспособность оборудования на площадке.;Образование: выпускники высших учебных заведений или студенты второго курса и выше. Любовь к детям. Умение понятно и интересно доносить информацию. ;;"Ответственность;общительный;Коммуникабельность;Позитив;Желание обучаться;любовь к детям"
1572;1572;"Инженер-программист С#; .NET(junior)";Владивосток;20000.0;40000.0;Группа компаний Деловая сеть;2019-11-22;12;Нет опыта;Полная занятость;Полный день;"Команда разработки платформы Деловая Сеть разрабатывает программное обеспечение для систем массового обслуживания – электронная отчетность через интернет, выпуск квалифицированных сертификатов, сопутствующие сервисы, взаимодействует с госорганами через ЕСИА и СМЭВ. Мы ищем начинающих программистов! Если вы: - Увлеченны технологиями; - Программирование - не только работа, но и хобби; - Есть в наличии достаточно серьезные свои проекты; - Изучаете новые технологии по своему желанию; - Умны и сообразительны, способны поддержать разговор на любую тему; - Начали программировать задолго до поступления в ВУЗ; - Распологаете скрытыми знаниями и личными проектами неуказанными в резюме; - Знаете широкий набор технологий; - Возможно знаете: С#, ASP.NET WEB API/ASP.NET CORE, JavaScript. Если это все про вас то, мы вас ждем! Направляйте нам свое резюме и в ближайшее время мы свяжемся с вами. Что мы готовы предложить:  Работу в команде опытных программистов. Быстрый рост. Официальное трудоустройство с первого рабочего дня. Полностью белая з/плата. Возможность постоянно учиться и развиваться. Сложные и интересные задачи. Мы ценим труд программиста и поощряем инициативу.     ";Команда разработки платформы Деловая Сеть разрабатывает программное обеспечение для систем массового обслуживания – электронная отчетность через интернет, выпуск квалифицированных сертификатов, сопутствующие...;Увлеченны технологиями. - Программирование - не только работа, но и хобби. - Есть в наличии достаточно серьезные свои проекты. - Изучаете новые технологии по...;;"C#;MS Visual Studio;WPF;Windows Forms;HTML;CSS;JavaScript;jQuery;MS SQL;ORACLE;Access"
1143;1143;Стажер-программист РНР;Воронеж;22400.0;40000.0;САМСОН, ГРУППА КОМПАНИЙ;2019-11-20;14;Нет опыта;Полная занятость;Гибкий график;"Условия:  «белая» заработная плата от 22 400 руб.; значительный карьерный и зарплатный рост для тех, кто себя проявит; обучение за счет компании; корпоративная скидка на продукцию компании.  Обязанности:  доработка сайтов компании на системе управления 1С-Битрикс; интеграция шаблонов и компонентов; разработка модулей.  Требования:  базовые знания HTML; желательно знание PHP + JavaScript; желание учиться и расти профессионально.     ";Доработка сайтов компании на системе управления 1С-Битрикс. Интеграция шаблонов и компонентов. Разработка модулей.;Базовые знания HTML. Желательно знание PHP + JavaScript. Желание учиться и расти профессионально.;;
453;453;HTML-верстальщик / помощник SEO-оптимизатора;Санкт-Петербург;25000.0;40000.0;ПиарКомм;2019-11-06;28;От 1 года до 3 лет;Полная занятость;Полный день;"Нам требуется ответственный специалист, хорошо владеющий своей профессией и желанием развиваться в направлении поисковой оптимизации (SEO). Условия: - предлагаем стабильную заработную плату, дружелюбный коллектив, офис в центре города и уникальные возможности для профессионального роста (в компании работают профессионалы с уникальными компетенциями: дизайнеры, программисты, оптимизаторы, верстальщики - интересно будет как начинающим специалистам, так и специалистам с богатым опытом - команда единомышленников ждет вас!). Наши требования: - хорошее знание CSS, HTML;- базовые знания PHP;- понимание основ SEO (тонкостям обучим); - желание развиваться в сфере веб-аналитики; - умение работать в команде. Плюсами будут: - опыт работы с CMS (Drupal, Modx, Joomla, Netcat, Bitrix).";;Нам требуется ответственный специалист, хорошо владеющий своей профессией и желанием развиваться в направлении поисковой оптимизации (SEO). - хорошее знание CSS, HTML. - ;;
844;844;Стажер программист 1С;Санкт-Петербург;25000.0;40000.0;Софт Инжиниринг;2019-11-20;14;Нет опыта;Полная занятость;Полный день;  Требования: - Знание основ программирования - Знание основных принципов бухгалтерского и управленческого учетов - Коммуникабельность - Ответственность и желание учиться. - Позитивный настрой   Задачи: - Небольшие доработки существующих конфигураций 1С - Настройка отчетов в среде 1С - Настройка и создание печатных форм - Прочие мелкие доработки в средне 1С;Небольшие доработки существующих конфигураций 1С. - Настройка отчетов в среде 1С. - Настройка и создание печатных форм. - Прочие мелкие доработки...;Знание основ программирования. - Знание основных принципов бухгалтерского и управленческого учетов. - Коммуникабельность. - Ответственность и желание учиться. - Позитивный настрой.;;
292;292;QA-инженер;Москва;30000.0;40000.0;Алеф ван лтд;2019-11-28;6;От 1 года до 3 лет;Полная занятость;Удаленная работа;Обязанности:  Написание тестовых сценариев Тестирование мобильных приложений, сайтов, других программных продуктов Участие в автоматизации тестирования Окончательная приемка качества продукта перед сдачей заказчику  Требования:  Опыт работы QA инженером, понимание подхода к организации тестирования Стабильный канал доступа в интернет Личный ноутбук или компьютер Умение разбираться в технической документации к программным продуктам (сайтам, мобильным приложениям и т.д) Приветствуется: навыки использования инструментов автотестирования: Selenium, JMeter, Katalon, phpunit Приветствуется: опыт\образование в сфере программирования  Условия:  Удаленная работа Восьмичасовой рабочий день, 5 дней в неделю Рабочий день с 10 утра до 7 вечера (Часовой пояс: Санкт-Петербург, Москва) ;Написание тестовых сценариев. Тестирование мобильных приложений, сайтов, других программных продуктов. Участие в автоматизации тестирования. Окончательная приемка качества продукта перед сдачей...;Опыт работы QA инженером, понимание подхода к организации тестирования. Стабильный канал доступа в интернет. Личный ноутбук или компьютер. ;;"HTML;PHP;Тестирование;MS Visual Studio;Borland Delphi"
1147;1147;Стажер-программист 1С;Саратов;30000.0;40000.0;Райт Скан;2019-11-18;16;От 3 до 6 лет;Полная занятость;Полный день;Обязанности:  Несложные задачи по заработке функционала на базе 1С Предприятие 8. Работа с типовыми 1С решениями в качестве оказания технической помощи 1С Консультантам. Работа с оборудованием (терминалы сбора данных, сканеры штрих-кодов).  Требования:  Базовые навыки разработки в среде 1С Базовые навыки работы с типовыми конфигурациями 1С Аналитический склад ума.  Условия:  Официальное оформление по ТК График работы с 9.00 до 18.00 Комфортабельный офис в центре города Молодой дружный коллектив, всегда готовый прийти на помощь Адекватный и всегда готовый пойти навстречу руководящий состав Корпоративные мероприятия ;Несложные задачи по заработке функционала на базе 1С Предприятие 8. Работа с типовыми 1С решениями в качестве оказания...;Базовые навыки разработки в среде 1С. Базовые навыки работы с типовыми конфигурациями 1С. Аналитический склад ума.;;"Разработка ПО;1С программирование"
1717;1717;Младший аналитик;Липецк;30000.0;40000.0;Спортмастер;2019-11-22;12;Нет опыта;Полная занятость;Полный день;"Обязанности:  Сбор, систематизация требований; Формирование постановок по задачам от бизнеса на команду разработки; Фиксация документации.  Требования:  Высшее техническое образование; Наличие опыта системного аналитика или разработчика ПО приветствуется; Понимание работы в e-commerce, работы в высоконагруженных системах; Базовые знания SQL; Знание нотаций UML; Понимание основных принципов web-сервисов; Остальному научим! :)  Став частью Sportmaster Lab, вы получите:  Работа в крупной стабильной российской компании - лидере на рынке розничной торговли товарами для спорта и отдыха; Перспективы профессионального, карьерного и финансового роста; График работы: 5/2; 8.00-17.00, 9.00-18.00 (можно выбрать); Дисконтная карта на продукцию магазинов сети; Обучение и сертификация за счет компании.  Уважаемые соискатели! Если у вас нет профильного опыта, но вакансия вам интересна, то просьба написать в сопроводительном письме почему вы считаете, что вакансия вам подходит. Спасибо!";Сбор, систематизация требований. Формирование постановок по задачам от бизнеса на команду разработки. Фиксация документации.;Высшее техническое образование. Наличие опыта системного аналитика или разработчика ПО приветствуется. Понимание работы в e-commerce, работы в высоконагруженных системах. ;;"SQL;Системный анализ;UML;HTML"
657;657;Ведущий инженер-программист 1С (Центр);Ульяновск;35000.0;40000.0;Диалог, Центр Кадровых Технологий;2019-12-04;0;Нет опыта;Полная занятость;Полный день;"В КРУПНУЮ государственную организацию СРОЧНО требуется &quot;Ведущий инженер-программист&quot;  ОТЛИЧНЫЙ startup для начинающих программистов 1С Обязанности:   Программирование на встроенном языке 1С: Предприятие 8   Программное сопровождение нетиповых конфигураций   Создание и модификация отчётов и обработок   Поиск ошибок в коде и в данных   Поддержка и консультирование пользователей   Требования: РАССМАТРИВАЕМ БЕЗ ОПЫТА!!!   Знание платформы 1С: Предприятие 8;   Основы программирования на языке 1С: Предприятие 8   Условия:   Оформление в соответствии с ТК РФ   Полностью «белая» зарплата(полный соц.пакет)   Офис центре города   Пятидневная рабочая неделя  ";Программирование на встроенном языке 1С: Предприятие 8. Программное сопровождение нетиповых конфигураций. Создание и модификация отчётов и обработок. ;Знание платформы 1С: Предприятие 8. Основы программирования на языке 1С: Предприятие 8.;;"1С программирование;1С: Предприятие 8;C++;1С: Документооборот;1C: Бухгалтерия"
17;17;Web-дизайнер;Москва;40000.0;40000.0;Компания РЦБТ;2019-11-13;21;От 1 года до 3 лет;Частичная занятость;Удаленная работа;"Создавать современные, красивые и продуманные дизайн-концепции;Разработка интерфейсов сайтов и фотографий; Проектировать интерфейсы; Постоянно отслеживать современные тренды в дизайне, разбираться в них и применять в своей работе.Требования:Опыт работы от 1 года. Опыт в веб студии будет преимуществомПонимание основ UI/UX.Уверенное владение Adobe Ps, Illustrator, Indesign, Sketch/Figma, Zeplin, Axure.Будет преимуществом опыт работы с Principle, Adobe After Effects, Flinto, Framer.Умение оценивать время и четко планировать свою работу.Умение быстро переключаться между проектами.Условия:оформление по договору занятость - 4 часа в деньГрафик работы - 5/2 полностью удаленная работа опытная команда; участие в интересных проектахдружественная и неформальная атмосфера в команде,. Ключевые навыкиAdobe IllustratorUIUXAdobe PhotoshopВеб-дизайнДизайн интерфейсовПодготовка презентации";Разработка интерфейсов сайтов и фотографий. Проектировать интерфейсы. Постоянно отслеживать современные тренды в дизайне, разбираться в них и применять в своей...;Опыт работы от 1 года. Опыт в веб студии будет преимуществом. Понимание основ UI/UX. Уверенное владение Adobe Ps, Illustrator...;;"Adobe Illustrator;Adobe Photoshop;UX;Adobe InDesign;Web-дизайн"
1017;1017;Техник-программист/Специалист технической поддержки;Москва;40000.0;40000.0;Гамма-центр (банковское оборудование);2019-12-02;2;От 1 года до 3 лет;Полная занятость;Полный день;"ТОРГОВО-ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ &quot;ГАММА-ЦЕНТР&quot; (лидер в области производства и продажи банковского оборудования) приглашает кандидатов на вакансию &quot;Техник-программист/Специалист технической поддержки&quot;. Обязанности:   Поддержка работоспособности парка рабочих станций под Windows XP/7/10;   Умение установить операционную систему с нуля и пакет прикладных программ;   Управление и поддержание в актуальном состоянии ИТ-инфраструктуры;   Выявление и устранение причин сбоев в работе серверного оборудования, телефонии и оргтехники   Решение проблем и вопросов сотрудников в системе Service Desk;   Выполнение работ по установке (монтаж/демонтаж) компьютерного оборудования, оргтехники, средств телефонной связи, а также установке и настройке ПО;   Требования:   Базовые представления о работе локальных сетей;   Базовые представления об AD, DNS, DHCP;   Умение работать с Linux и Cisco как преимущество;   Условия:  Заработная плата 40 000 руб.; Оформление по ТК РФ; График работы: 9:30-18:00 пн-пт; Место работы: м. Селигерская, Алтуфьево, Петровско-Разумовская, Речной вокзал, Ховрино, Медведково, Бабушкинская - БЦ &quot;Гефест&quot; (бесплатный корпоративный транспорт от/до ст.м. Петровско-Разумовская); ";Поддержка работоспособности парка рабочих станций под Windows XP/7/10. Умение установить операционную систему с нуля и пакет прикладных программ. ;Базовые представления о работе локальных сетей. Базовые представления об AD, DNS, DHCP. Умение работать с Linux и Cisco как преимущество.;;"Linux;Windows 7;Монтаж оборудования;Windows Xp;Локальные сети"
1377;1377;Преподаватель (программирование / информационные технологии);Астрахань;;40000.0;ГАОУ АО ДО Региональный школьный технопарк;2019-11-29;5;От 1 года до 3 лет;Полная занятость;Полный день;"Обязанности:   - разработка проектов и учебных программ для детей в области программирования и информационных технологий; - проведение учебных занятия с группами детей по алгоритмизации и программированию (размер группы 8-12 человек, возраст участников от 10 до 18 лет); - создание и поддержание атмосферы профессионального общения и условий для развития детей в сфере информационных технологий; - взаимодействие с родителями по вопросам организации образовательного процесса; - проведение творческих мероприятий для детей (хакатоны, олимпиады, конференции и т.п.).   Требования:   -техническое или естественно-научное образование (высшее или среднее); - уверенное знание основ алгоритмизации и не менее одного из следующих языков программирования: Python, С++, Java, C++. - умение применять знания в области программирования для решения пpaктикo-opиeнтиpoвaнных задач; - грамотная устная речь на русском языке, нормальные коммуникативные навыки (выступление перед аудиторией учеников, разъяснение тем и проектов, телефонные переговоры); - грамотный письменный русский язык, умение документально описывать проектную работу и вести электронную переписку; - уверенное владение пакетом офисных приложений для редактирования текстов, презентаций, цифровых изображений, электронных таблиц; - высокая личная мотивация к обучению детей, передаче им своего профессионального опыта, развитию детских успехов и способностей; - высокая мотивация к личному развитию и профессиональному самосовершенствованию; - личное стремление к творческой и инновационной деятельности.     Условия:   - работа в слаженном коллективе молодых профессионалов; - гибкий график работы; - официальное трудоустройство; - свобода творчества при реализации проектов; - благоприятная среда для профессионального роста; - не зря прожитая жизнь.  ";разработка проектов и учебных программ для детей в области программирования и информационных технологий. - проведение учебных занятия с группами детей по...;техническое или естественно-научное образование (высшее или среднее). - уверенное знание основ алгоритмизации и не менее одного из следующих языков программирования...;;
1410;1410;Младший тестировщик ПО (функциональное тестирование);Москва;;40000.0;БИФИТ;2019-12-03;1;Нет опыта;Полная занятость;Полный день;"Компания &quot;БИФИТ&quot; - лидер на рынке ДБО. Основное направление деятельности компании – разработка, внедрение и сопровождение системы электронного банкинга «iBank». Каждый третий российский банк эксплуатирует нашу систему, обслуживая более 780 тыс. корпоративных и более миллиона частных клиентов. Среди наших клиентов такие крупные банки как ВТБ, Бинбанк, РНКБ, Россия, Зенит, ОТП банк, Абсолют Банк. Компания &quot;БИФИТ&quot; - один из ведущих работодателей для IT - специалистов. У нас работают профессионалы с многолетним опытом и начинающие специалисты - выпускники лучших технических ВУЗов страны. Приглашаем соискателей на позицию младшего тестировщика ПО (отдел функционального тестирования).  Требования:  образование высшее оконченное; понимание основ и методов тестирования; уверенное пользование windows и/или linux; внимание к деталям; умение работать в команде; общее представление процесса разработки ПО; умение самостоятельно находить необходимую информацию; резюме рассматриваются с сопроводительным письмом с указанием имеющихся навыков и знаний в тестировании.  Будет существенным преимуществом:  опыт и умение работы со средствами виртуализации; опыт работы с docker, hping3, scapy, httperf, curl, pktgen; умение писать простые регулярные выражения; умение пользоваться инструментами разработчика в браузере; умение составлять тест-кейсы.  Задачи:  системное и функциональное тестирование клиент-серверного ПО; заведение баг-репортов; взаимодействие с командой разработки; составление документации и инструкций для “внутренней кухни”.  Мы предлагаем:  Официальная заработная плата, премии, оплачиваемые переработки, индексация; Пересмотр заработной платы и должности по итогам испытательного срока (3 месяца) и успешного прохождения аттестации; Оформление по трудовой книжке с первого дня работы; Удобный офис (не open space) в 10 минутах ходьбы от ст. м. &quot;Первомайская&quot;; Бесплатные обеды в уютной столовой, кофе, чай; Социальный пакет (ДМС, фитнес, после испытательного срока); Возможность личностного и профессионального развития; Возможность корпоративного обучения, участие в профильных конференциях; Корпоративные скидки на услуги компаний - партнеров; Спортивный уголок в офисе; Корпоративная футбольная команда. ";Системное и функциональное тестирование клиент-серверного ПО. Заведение баг-репортов. Взаимодействие с командой разработки. Составление документации и инструкций для “внутренней...;Образование высшее оконченное. Понимание основ и методов тестирования. Уверенное пользование windows и/или linux. Внимание к деталям. Умение работать в...;;"Тестирование пользовательского интерфейса;Функциональное тестирование;Linux;Test case"
1734;1734;HTML-верстальщик (web программист);Волгоград;;40000.0;SEO VOLGA;2019-11-26;8;Нет опыта;Полная занятость;Полный день;"Веб Студия SEO VOLGA снова растёт! На этот раз мы ищем начинающего или опытного верстальщика. Оклад будет зависит от ваших навыков и готовности включится в работу, до 40 000 рублей по итогам собеседования. Возможность карьерного роста. Идеи и действия, которые приводят к росту прибыли компании, поощряется хорошей премией. Обязанности:  Верстка дизайнерских макетов в HTML/CSS/JS; Интеграция HTML страниц в CMS; Выполнение корректировок HTML/CSS/JS; Развитие, изучение новых библиотек и технологий;    Требования:  Знание HTML5, CSS3, JS; Валидная адаптивная верстка сайтов; Умение работать с Bootstrap Умение работать с JavaScript (базовые знания, плагины jQuery) Желание расти и развиваться, стремление работать над более сложными задачами    Плюсом будет:  Знание CMS MODX; Использование БЭМ;  Условия:График работы - 5/2 с 09.00 до 18.00;Работа в комфортабельном офисе в Дзержинском районе;Работа в очень динамично развивающейся компании;Трудоустройство и все социальные гарантии;Конкурентоспособная заработная плата;Дополнительные премии в зависимости от результата работы; Дружелюбный коллектив из 16 человек;   Если Вы поняли, что вакансия Вам не подходит - отправьте её другу, который может заинтересоваться, мы будем Вам очень благодарны  ";Верстка дизайнерских макетов в HTML/CSS/JS. Интеграция HTML страниц в CMS. Выполнение корректировок HTML/CSS/JS. Развитие, изучение новых...;Знание HTML5, CSS3, JS. Валидная адаптивная верстка сайтов. Умение работать с Bootstrap. Умение работать с JavaScript (базовые знания...;;"jQuery;CSS3;HTML5;JavaScript;CSS"
755;755;Инженер технической поддержки (улица Бельская);Уфа;33500.0;43000.0;Лента, федеральная розничная сеть;2019-12-04;0;От 1 года до 3 лет;Полная занятость;Полный день;"Сеть гипермаркетов &quot;ЛЕНТА&quot;, одна из крупнейших федеральных розничных сетей России, приглашает в свою команду Инженера технической поддержки.Обязанности установка программ на ПК, дальнейшая их поддержка и оказание консультативных услуг всем пользователям гипермаркета обеспечение бесперебойной работы офисной техники, электронного и торгового оборудования выполнение плановых работ на компьютерном оборудовании гипермаркета выполнение работ по аварийной замене компьютерного оборудования формирование заявок и контроль действий подрядных организаций в гипермаркете при проведении технического обслуживания и ремонтов Требования образование от среднего профессионального (желательно в области информационных технологий) опыт работы инженером технической поддержки, системным администратором или программистом от 1 года (желательно в сетевых торговых компаниях) опыт работы с электронным торговым оборудованием знание используемых в работе офиса операционных систем на уровне решения возникающих у пользователей проблем знание основных принципов построения компьютерных сетей навыки обслуживания принтеров и плоттеров опыт мелкого ремонта ПК знание технического английского языка будет Вашим преимуществом Условия официальное оформление с 1-ого рабочего дня стабильную выплату заработной платы 2 раза в месяц приветственный бонус за первый месяц работы, +15 % к часовой ставке оформление личной медицинской книжки за счет Компании дополнительную скидку для сотрудников в магазинах сети Лента ежемесячное премирование по результатам работы систему надбавок (выслуга лет, особые условия труда) бесплатную медицинскую страховку льготное питание гибкий график работы бесплатную униформу внутрикорпоративное обучение подарки для сотрудников и для детей на праздники подарки за участие в профессиональных конкурсах, подарки на праздники для детей сотрудников ";Установка программ на ПК, дальнейшая их поддержка и оказание консультативных услуг всем пользователям гипермаркета. Обеспечение бесперебойной работы офисной техники, электронного...;Образование от среднего профессионального (желательно в области информационных технологий). Опыт работы инженером технической поддержки, системным администратором или программистом от 1...;;
545;545;SEO специалист;Ульяновск;35000.0;45000.0;МКСмедиа;2019-12-02;2;От 1 года до 3 лет;Полная занятость;Полный день;"MKSmedia – это динамично развивающееся рекламное агентство, с очень амбициозными целями. Наш основной актив – это профессионалы, работающие в команде. В копилке MKSmedia более 100-и постоянных клиентов, более 2 000 успешно реализованных проектов в области SEO, сайтостроения, контекстной рекламы. И сегодня у вас есть отличная возможность влиться в наш коллектив, прокачать себя и неплохо заработать. Напишите в сопроводительном письме почему именно вы должны занять данную должность. В чем ваше преимущества перед другими. Основные направления нашей деятельности: ·Комплексный интернет-маркетинг:создание и продвижение web-проектов в поисковых системах, контекстная реклама(Яндекс.Директ и Google.Adwords), реклама в социальных сетях; Уважаемые соискатели, также если вы не имеете необходимого опыта, но у вас очень большой интерес, вы готовы учиться, развиваться, то мы также рассмотрим вас в качестве начинающего специалиста. Обязанности:  Продвижение сайтов в поисковых системах в ТОП Анализ эффективности продвижения и корректировка стратегий продвижения Внутренняя оптимизация сайтов Сбор семантических ядер Постановка задач копирайтерам и проверка результатов, поиск копирайтеров на бирже Постановка задач штатным программистам и контроль их выполнения Постановка задач штатным дизайнерам и контроль их выполнения Работа со ссылочными и статейными биржами Взаимодействие с другими сотрудниками компании Требования:  Знание методов внутренней оптимизации сайтов Наличие базовых знаний HTML, CSS Знание основных бирж ссылок, статей Опыт работы со статейным продвижением Понимание принципов ранжирования поисковых систем Понимание принципов юзабилити сайтов Умение работать в команде Ответственность, исполнительность, грамотный письменный русский язык Внимательность к деталям Портфолио, наличие выведенных в ТОП проектов Опыт работы от 1 года обязателен Умение работать с SEO программами Условия:  Работа в офисе, ул. Гончарова Работа под руководством Дружный молодой коллектив Оформление по ТК График работы: 5 дней, в неделю с 9.00 до 18.00 ";Продвижение сайтов в поисковых системах в ТОП. Анализ эффективности продвижения и корректировка стратегий продвижения. Внутренняя оптимизация сайтов. Сбор семантических ядер. ;Знание методов внутренней оптимизации сайтов. Наличие базовых знаний HTML, CSS. Знание основных бирж ссылок, статей. Опыт работы со статейным продвижением. ;;
1257;1257;Ведущий специалист отдела сервиса;Когалым;35000.0;45000.0;Гарант-ПроНет;2019-11-06;28;От 1 года до 3 лет;Полная занятость;Полный день;"Обязанности: • Работа с действующими, регулярными клиентами• Выезды, звонки, полное сопровождение согласно договора• Проведение переговоров на уровне первых лиц, пролонгация договоров• Проведение демонстраций, мини-занятий• Консультирование по телефону, решение возникающих вопросов• Оформление первичной документации (договор, счет, акт-выполненных работ и др.), ведение статистики и отчетности, контроль платежей• Ответственное выполнение плана компании Требования: Высшее, неоконченное высшее, средне-специальное образование.• Опытный пользователь ПК и интернет;• Ответственный;• Стрессоустойчивый;• Коммуникативный;• Организованный, пунктуальный, внимательный, аккуратный;• Бухгалтерское/юридическое образование и опыт работы приветствуется; Условия: ​​​​​​Работа в офисе: 5 дней в неделю с 8:30 до 17:30, выходной сб-вс• Компенсация сотовой связи,• Специальное, бесплатное начальное обучение за счет компании: мы уделяем особое внимание новым сотрудникам и готовы поделиться с Вами всем тем, что умеем• Развитая корпоративная культура• Официальное трудоустройство по ТК РФ (оплачиваемый отпуск, больничный)• Гарантированный своевременный доход, выплачиваемый два раза в месяц;• Форма З/п: от 35 000 + премия (уточняется по результатам собеседования)• У нас нет «потолка» заработной платы.";Работа с действующими, регулярными клиентами. Выезды, звонки, полное сопровождение согласно договора. Проведение переговоров на уровне первых лиц, пролонгация договоров. ;Высшее, неоконченное высшее, средне-специальное образование. Опытный пользователь ПК и интернет. Ответственный. Стрессоустойчивый. Коммуникативный. Организованный, пунктуальный, внимательный, аккуратный. ;;"Первичные документы;Первичная бухгалтерская документация;Пользователь ПК;Консультирование;Клиентоориентированность;Работа с большим объемом информации;Ориентация на результат;Навыки переговоров;Грамотность;Деловая коммуникация;Составление договоров;Работа с клиентами;Деловое общение;Грамотная речь;Документальное сопровождение;Консультирование клиентов по телефону;Творческое мышление;Работа с людьми"
